userId,createdAt,text
17985345313871508,2023-02-11T02:40:37.000Z,Cetek
17997215911644449,2023-02-11T07:45:00.000Z,Kasian ojol mobil motor.. Udh murah
17957520704513751,2023-02-13T00:57:16.000Z,"@abu_athar menggaungkan doang mas, apa transportasi publik mengalami peningkatan saat era pak anies? Engga saya rasa, lrt jakarta aja baru mau dilanjutkan lagi."
17890385159714217,2023-02-13T01:28:26.000Z,@wilsonwibowo dilihat dari aspek mana dlu mas. Sejauh ini sudah peningkatan. Tidak seperti busway busway merah yang kini layak menjadi museum.😂
<<<<<<< HEAD
=======
17996250187565372,2023-01-10T04:39:13.000Z,Gila bangun nya pake duit rakyat rakyat juga yg harus.bayar
18334664074013294,2023-01-10T04:44:55.000Z,Kan udah bayar pakai pajak ..
17902608830706027,2023-01-10T04:45:56.000Z,@ferdinanongebelle tpi kan buat rakyat juga nanti duitnya
17973442124004419,2023-01-10T04:52:19.000Z,"Lama2 jadi warga ga punya hak apa2 , jalan aja bayar ygy 🥳"
18023809915460374,2023-01-10T05:02:05.000Z,Kalo gitu pajak ilangin aja
17966035417989520,2023-01-10T05:14:51.000Z,"Jangan begitulah, itu jalan2 besar sdh dibangun oleh nenek moyang pendahulu kita, dirawat jg sdh dgn dana dr pajak, mbok ya ga usah bayar.. ini bisa jd preseden bisa diikuti kota2 besar lainya, bisa2 setiap masuk kota kabupaten propinsi harus selalu bayar.."
17884748255783695,2023-01-10T05:20:04.000Z,@dnta.arya yang ada di korupsi atas nama rakyat...
18123198739288915,2023-01-10T05:20:10.000Z,Nek sepedaa ajaa
17936829023595853,2023-01-10T05:22:41.000Z,😢
17900717138653549,2023-01-10T05:43:45.000Z,Astaghfirullah
17856119678889485,2023-01-10T05:44:03.000Z,Lewat jln aj bayar ??
18146052493303018,2023-01-10T05:49:00.000Z,Parah kali ya
18172442548255498,2023-01-10T05:56:18.000Z,Terus fungsi nya bayar pajak apa?
18020635924470166,2023-01-10T06:00:27.000Z,Oiya kedepannya pemerintah mungkin sudah menyiapkan rencana setiap warga yg menghirup oksigen akan di kenakan pajak juga... Semboyan nya adalah dari rakyat oleh rakyat untuk koruptor
17940937466395614,2023-01-10T06:10:56.000Z,Lama2 nafas bayar ygy
17986086718749192,2023-01-10T06:23:51.000Z,Namanya juga ngumpulin pundi pundi pajak atau retribusi ya gitu sih ...
17909841101686173,2023-01-10T06:40:16.000Z,Itu jalan dibuat dr pajak rakyat.. Arti ny milik rakyat... Masa rakyat disuruh bayar
18324411382069256,2023-01-10T07:03:11.000Z,"jakarta mah 3in1 tiap jalan aja, jd isi mobil ga cuma sopir doang🤣"
18021775711461746,2023-01-10T07:44:04.000Z,Wkwkwk salah satu cara mengurangi kemacetan😂
18043481623396905,2023-01-10T08:27:34.000Z,Zeehahaha.merdeka . Yakin?. 😂
17981105803895395,2023-01-10T08:53:25.000Z,"Belanja kena ppn ,make kendaraan kena pajak ,rumah tinggal kena pbb , apalagi?"
18003905032514748,2023-01-10T08:55:01.000Z,Pajak bayar? Jalan bayar? Parkir Bayar?
18066312583351705,2023-01-10T09:42:50.000Z,Welcome to wakanda
17983980454829225,2023-01-10T10:49:13.000Z,Bangun jalur sepeda yang nyaman dan teduh supaya warga ga harus bawa kendaraan pribadi. Angkutan umum tidak punya rute di jalan2 kecil dan tidak 24 jam. Aya-aya wae 😂 bangun jalan dari pajak rakyat eeee rakyatnya suruh bayar kalo mau lewat jalannya.
17958866768263470,2023-01-10T12:02:48.000Z,Sak senengmu
17960618354221213,2023-01-10T15:31:47.000Z,"Nanti kalo udah berbayar, pengurusannya di serahkan ke swasta, nah tinggal liat aja siapa pemilik perusahaan nya.😂"
18075851794334922,2023-01-11T01:11:17.000Z,"Uang pajak dari rakyatnya d kemanakan,mash kurang kah buat menyengsarakan rakyat kecil"
17901276383718546,2023-01-11T02:10:16.000Z,Mungkin efek negara kebanyakan utang.. jadinya nyari ganti dgn cara majekin disegala hal... Makanya harga² banyak yg pada naik..
17999692552528553,2023-01-11T02:55:46.000Z,Kan kita udah bayar pajak.
17972625353002817,2023-01-11T02:56:25.000Z,Jangan lah.
17961716660211289,2023-01-11T05:52:18.000Z,=tol
17974131868992200,2023-01-11T07:46:52.000Z,"Pajak buat bangun jalan bayar,eh skrg sdh di bangun di pajakin lagi 😂😂😂 pj gub kerja hebat ngoahakakakaka"
17954312588343322,2023-01-11T12:53:42.000Z,INI RAKYAK DI BUAT SAPI PERAH..INI BUKAN SOLUSI BANYAK OPSI SEBETULNYA UNTUK MEMINIMALISIR KEMACETAN...COBALAH SIAPKAN PARKIR YANG LUAS DAN NAIKAN BIAYA PARKIR MAKA DENGAN SENDIRINYA ORANG AKAN BERALIH KE TRANSPORTASI PUBLIC
17964310148035463,2023-01-13T01:09:40.000Z,Jalan berbayar apa fungsinya bayar pajak kendaraan😂
17986009996769861,2023-01-13T03:11:02.000Z,"Negara maju lahir dibayar,punya anak dibayarin negara,pendidikan gratis dsb. Negera miskin,ngemis² ke rakyat. Katanya berkembang,tp ngemis. Kata pemimpin dulu akan tinggal landas,yg ada tinggal dilandasan, terus menerus. 😂"
17869933379791967,2023-01-13T04:24:24.000Z,"Gmana kalo hybrid aja WFA.. atau jam masuk karyawan ngikutin plat kendaraan mereka ( yang plat ganjil masuk di tanggal ganjil, plat genap masuk tanggal genap )  harusnya mengurai kemacetan juga kan."
18030317806410505,2023-01-13T09:58:59.000Z,Adakah peraturan yg bisa membuat rakyat senang dan sejahtera? Kayaknya peraturan sekarang lebih ke urusan duit mulu dah..
17994009859715117,2023-01-13T10:07:27.000Z,Klo berbayar jalan g macet dan jalanan mulus tanpa gorong2 ditengah jalan gpp. Ini klo bayar macet sama aje boong brooo
18237599902195782,2023-01-13T10:10:23.000Z,Mikirin nasib para ojol gimana kalo dapet orderan harus nglewatin jalan berbayar? Klo harus muter muter nyari jalan lain kasian.... argonya sama tapi jarak tempuh makin jauh
17938920851445351,2023-01-13T10:11:41.000Z,Cuan cuan cuan
18227103271164553,2023-01-13T10:35:15.000Z,"Ketahuan kentut sembarangan bakal kena tarif, akibat dampak hutang meroket jadi rakyat kena imbas nya,nafas pun nanti kena tarif"
18230810764094658,2023-01-13T10:36:14.000Z,@aldstn_ amin ya allah
18059613019364643,2023-01-13T10:38:57.000Z,@irwannovriyanto
18041964265404902,2023-01-13T10:54:48.000Z,wkwkkwkw dah gbsa jln2 gabut gratis
17994546715716118,2023-01-13T10:55:26.000Z,WTF
17910878573690705,2023-01-13T11:05:59.000Z,"Pakai sepedah berbayar juga gak tuh? Kadang mikir, kasian juga nanti buat amang ojol yang kerjanya muter2 jalan."
18007263058547982,2023-01-13T11:12:13.000Z,Emang umur segini lg lucu2nya😂😂..saya mau tanya..mba inaa punya kendaraan pribadi apa gak?
17976603802832757,2023-01-13T11:28:46.000Z,@inaaljannah27 ga semua jalan di Jabodetabek bisa pake kendaraan umum mbakkk... Kendaraan umum buat yg susah akses malah lebih muahall. Belom lagi gaji di bawah UMR. Terus nasib buruh Kya taxol ojol gimanaaa? Mikir secara keseluruhan mbak jgn dri satu sudut pandang
17926194413523822,2023-01-13T11:30:19.000Z,@bunda_chazie setuju mbak. Belum lagi yg emng rental pihak rental kan gamau tau harian itu harus bayar. Kalo Kya gtu para taxi online dpt untung apaa yaa..
18271875583111456,2023-01-13T11:31:21.000Z,@rendy_raymond setuju nihh kak. Betul bgt karna yg kerja di kota besar dri daerah yg Deket jugak
17920079852568559,2023-01-13T11:38:24.000Z,Sok bijak Lo
17925266390634508,2023-01-13T12:15:39.000Z,"@suciazmi ayo ci, jgn lupa bawa mobilnya 😂"
17883810509730802,2023-01-13T12:41:29.000Z,"Asal transportasi umum lebih di perbaiki, jumlah armada ditambah mungkin, capek nunggu di halte lama, sekalinya lewat udah penuh"
17982311665887891,2023-01-13T13:19:37.000Z,Contoh otak didengkul yah gini 😂😂
17889567182766098,2023-01-13T13:45:47.000Z,Jalan dari pajak rakyat. Eh mau lewat hrs byr lg.. wkwkwkwkw
17975347570858366,2023-01-13T15:00:28.000Z,"@rendyardiian dibaca dlu bang...
ini yg buat aturan bukan yg onoh...
tapi pemprov DKI... nanti uangnya masuk APBD DKI"
18205594228169901,2023-01-13T15:01:30.000Z,"@nico_darm apa hubungannya bang...
diatas jelas tulisannya hlo...
ini program Pemprov DKI...
kalau uang masuk ya ke APBD DKI gak bisa buat bayar utang negara"
17971482998017817,2023-01-13T15:02:05.000Z,"maap bang....
ini kan yg menerapkan Pemprov DKI bukan pempus jadi uangnya masuk kantong APBD DKI"
18200048335237264,2023-01-13T15:02:25.000Z,@alfara132 salah satunya singapura
17955230663347154,2023-01-13T15:07:15.000Z,"@erlanggagladorz cara menanggulangi nya salah, kenapa dengan harus uang?? masih banyak cara loh tanpa uang contoh gage, atau dulu 3 in 1"
17951217077421653,2023-01-13T15:11:29.000Z,@erlanggagladorz be smart bro jangan apa2 ngandelin uang
17876814866802136,2023-01-14T01:33:46.000Z,@erlanggagladorz oiya masuknya APBD jakarta ya yamudah2an aja ga masuk ke kantong tikus2 nackal aja sih 😂
18028928947444670,2023-01-14T03:04:38.000Z,"@rendyardiian aku juga gak setuju bro dengan penerapan ERP semacam ini...

tapi aku komentarin kalimat anda yang bilang ""periodenya mau habis"" .... kalau dibilang itu si pakde kan ini bukan proyek pusat...

sedangkan kalau pak anis udah abis bukan mau habis lagi dan yg buat aturan ini pejabat yang baru di DKI"
17857651013877185,2023-01-14T03:10:49.000Z,Itu mah bukan solusi tapi masalah baru 😂
17941690457398565,2023-01-14T07:33:16.000Z,@hetty_and janganlah😢😢😢😢
17994136546649495,2023-01-14T07:36:47.000Z,"@msyrfa mikir positif nya aj sih ,kebijakan pemerintah mungkin dibuat biar ada dampak positif nya juga ,yg pertama nih ngulang kemacetan ,meminimalisir abang grabcar atau gocar g ambil orderan dan yg tadinya nya nyicil dijual tu mobil karena keberatan kalau tiap lewat bayar marebo,trus pasti pemerintah punya solusi nih , angkot dan mrt sudah siap mengatasi penumpukan penumpang atau lebih tepatnya menambah armada yg kapasitasnya bisa menampung penumpang , jadi g macet kan lagi kan ,kita liat aja kedepan"
17981492773897054,2023-01-14T07:37:08.000Z,@tk.zameena ngulang=ngurangi*
17994425842721773,2023-01-14T07:42:03.000Z,"@razaq18___ ya sisanya buat bayar pajak tahunan ,ganti ban mobil juga harus dipikirkan walaupun g setahun sekali ,trus perawatan mobil juga walaupun g setiap bulan"
17854138136896834,2023-01-14T07:45:15.000Z,"@devan_franciska bener sih ,setidaknya kemacetan bisa teratasi kalau org org yg gj dibawah 10juta g pada ambil mobil bekas baru cash maupun  nyicil"
18239967028159202,2023-01-14T08:02:56.000Z,"@shabolly cerdas banget syihhh❤️ biar org pada mikir gaji dibawah 10juta sok sok an beli mobil ,trus nambah mobil lagi ,emang pajak nya yg harus dinaikkan sama tolong harga mobil jangan ada yg dibawah 150juta😢"
18006433540552064,2023-01-14T17:45:55.000Z,@viaaau saking puyengnya mata saya jadi minus tiap liat komen dagang mata minus
17961301343239283,2023-01-14T19:59:19.000Z,"@shabolly wkwkwk kocak sih ktanya buat nurunin angka pemakaian bbm dn lebih maju dgn kendaraan listrik, tp emang deh nganter anak sekolah aja skrg ga jaman naik motor. Tapi mobil pribadi, cb sekolah mewah memberlakukan bus sekolah.. kdg kalo pagi macettt sma mobil yg anter anak sekolah ampun 😢"
17890602497759983,2023-01-14T20:02:47.000Z,@doctfoodie wkwkwk ngapain lu disini 😂
17851798571881372,2023-01-14T20:05:52.000Z,"@shabolly tp sbnrnya pajak progresif dn naik loh 😢 malah ngitungnya bukan by name. Tp dr kartu keluarga.. klo emak, bapak, anak masing2 ada 1 motor nama mereka otomats motor pajak 1, 2 dst. Bhkan pjak pph 21 juga dah naik dr thun kmrn.. wkwk"
17974282825968943,2023-01-14T22:38:26.000Z,@tk.zameena iya jd ke filter yang beli. terlalu mudah beli mobil dan motor.yg ga punya lahan parkir tuh juga mesti disikapin
17939990063423831,2023-01-15T06:52:27.000Z,"alesan aja kali itu mah haha, biar pendapatan korupsinya lebih bnyk yakan"
17976663349957755,2023-01-15T08:40:32.000Z,knp ga tambah jalan baru spy industri otomotif juga makin maju bukan justru dibatasi
17888027864771277,2023-01-15T10:53:31.000Z,@novitrianapertiwi 😂😂😂
17967220625123168,2023-01-16T06:37:37.000Z,Nggak ada yg bener diindonesia semuanya
17973334079002139,2023-01-18T01:41:28.000Z,"Sistem dijakarta udah kaya Abang""an gila,apa"" bayar... 1mobil/motor 5rb di x ribuan mobil &motor kalo ga makin kaya orang""nye😏😏 gilaaaa gilaaa"
17943467207382279,2023-01-20T00:53:01.000Z,😂😂😂😂😍 thbhjhttf3 hgggfghhbbyy8🔥🙌👏👏
17993325568606977,2023-01-22T13:19:45.000Z,@faridafarrr @fakhriyaahmad @salwaffauz lu bayangin dulu dah
17943728750402857,2023-02-05T06:20:13.000Z,Naik kuda ja
18006916723603198,2023-02-10T01:17:17.000Z,Berasa dipalakin preman
17981712802866966,2023-01-17T19:09:26.000Z,"Hapus sistem kredit kendaraan baru,"
17972295317014333,2023-01-17T19:38:00.000Z,Kata lain nya... merampok dr rakyat 30-60 milyar / hari . Itu pajak buat apa dah ????
17855189564894765,2023-01-17T19:49:16.000Z,"Weits, lahan basah nih 👏"
17973186419075472,2023-01-17T20:44:39.000Z,Mantap masuk kantong pribadi penjabat atas 🙌
17953186298235943,2023-01-17T21:45:35.000Z,"sebenernya kl mau mengurai kemacetan gampang, tarif parkir aja di mahalin, tp khusus utk kendaraan pribadi .  oh iya, kl cara gini pemprov ga dpt cuan ya"
17965685801178108,2023-01-17T22:12:24.000Z,Enaknya duitnya masuk mana yaaa 🫣
17974453345996727,2023-01-17T22:18:41.000Z,mainset indonesia jepang jauh disana apa dipermuda diindonesia mau apa harus ada apa2 nya dlu sdm nya beda kebutuhannya beda penghasilannya beda jadi kalau samasamai jepang butuh 10 ribu tahun oknum yg tumbuh silih berganti mati satu tumbuh sarebu ladang baru lahan baru berjemaah rakyat susah bin ribet berjemaah
18012501409471978,2023-01-17T22:45:27.000Z,"Selama duitnya dialihkan ke fasilitas publik, armada transportasi umum, perbaikan jalan, jelas arahnya tanpa d colong 1 rupiah pun. Orang²pastinya akan iya² aja. Jadi, kapan mau sosialisasi untuk transparansinya?"
17925845123635208,2023-01-17T22:46:00.000Z,"Tumben ni, biasanya mahasiswa demo"
17920629137566064,2023-01-17T23:04:01.000Z,"KALO MAU DITERAPKAN SISTEM KAYAK GINI... PASTIIN DULU SELURUH ANGKUTAN TRANSPORTASI UMUMNYA MEMADAI DAN SUDAH FULL INTEGRASI DARI RUMAH SAMPAI TEMPAT KERJA ATAU TEMPAT YANG INGIN DIKUNJUNGI... MISAL HANYA DENGAN SEKALI BAYAR TANPA HARUS NYAMBUNG BAYAR LAGI UNTUK KE TEMPAT TUJUAN YANG SAMA SEHINGGA JIKA DIKALKULASI, WARGANYA TIDAK MEMBANDINGKAN ANTARA NAIK UMUM DENGAN KENDARAAN PRIBADI DARI SEGI COST YANG DIKELUARKAN. PENGALAMAN SAYA SEBELUM ERP INI DILAKUKAN MENCOBA NAIK UMUM MALAH LEBIH MAHAL DIBANDING SAYA NAIK MOTOR KE TEMPAT KERJA... NAIK MOTOR HANYA 50 RIBU UNTUK ISI BENSIN BISA DAPAT 3 KALI BOLAK BALIK PP... NAIK UMUM 50 RIBU HANYA UNTUK SEKALI JALAN PP (PENITIPAN MOTOR DARI RUMAH KE KERETA, KERETA, NYAMBUNG LAGI ANGKOT ATAU GOJEK SAMPE TEMPAT KERJA) BEGITUPUN ARAH BALIKNYA YANG SAMA. TOLONG DIPERTIMBANGKAN SEBELUM DIBERLAKUKAN SISTEM INI JANGAN SAMPAI MERUGIKAN WARGANYA KARENA KITA JUGA SUDAH BAYAR PAJAK TAHUNAN MAUPUN BULANAN DARI HASIL JERIH PAYAH KITA SENDIRI."
18067676989354066,2023-01-17T23:29:16.000Z,"Apakah ini bisa dikatakan ""malak"""
17984587303804013,2023-01-17T23:43:53.000Z,"Kalo uang negara dirasa mau habis, gaji pejabat dipangkas, tunjangan2 juga dipangkas, dana partai dihapus, jangan rakyat mulu yg kena!"
17948438132316365,2023-01-17T23:50:39.000Z,"Ini mobil dinas, dan mobil2 berplat dewa juga ikut bayar kan?"
17901502805717530,2023-01-17T23:54:23.000Z,@nonaras 2024 coming 🔜
18338719966003155,2023-01-17T23:57:59.000Z,Uangnya masuk kemana?? 😂😂
18049191940377482,2023-01-18T00:11:39.000Z,@alfiansyah1201 yang seharian kirim2 packet shopee dan toped gimana ya? Bolak balik bisa abis 1jt+ kali sehari? Apakah nanti wilayah jakarta semua pengirman dihapusin?😂
17863925429852456,2023-01-18T00:12:42.000Z,"@afiahnurjanah gaji besar diatas 5jt juga kena pajak 5% pak. 😂 apalagi bisa dipajak, kalo udara bisa kena pajak juga dilakuin"
17962922468236454,2023-01-18T00:14:51.000Z,"@dindahrah kita blum itung wilayah lain yg dia pasti lewat. Buset, bisa 100rb+/hari kalo bolak balik.🙄"
17890971308703767,2023-01-18T00:20:00.000Z,"@filuthegraph ok sih system kayak sg, tapi sayang nya di jakarta fasilitas umum gak madai, beda jauh sama jepang dan sg. Dan hal terpenting, ini bisa jadi alasan tambahan buat org yg dari kemarin maksa ingin WFH.😂"
17950821086402081,2023-01-18T00:22:19.000Z,Ayo2. Yang dari kemarin ingin WFH mana?
17853386468897481,2023-01-18T00:24:22.000Z,Meras🔥🔥🔥
18044669311401839,2023-01-18T00:37:32.000Z,Kedepannya cuman Nafas doang yg gratis di dunia ini 😌
18060116815367291,2023-01-18T00:56:40.000Z,Makin gemuk dah😂
17978490802809403,2023-01-18T01:03:09.000Z,"@teddysuhandi untuk bayar utang gubernur DKI kemarin yang suka hambur""kan uang tidak jelas mungkin😂😂"
17887179641715623,2023-01-18T02:17:06.000Z,Trus itu uang nya masuk kemana ?
18329208211065772,2023-01-18T03:17:02.000Z,Peres truss sampe kering
17992420327727652,2023-01-18T03:38:46.000Z,Meledaaaakkkkk
17970285236088767,2023-01-18T03:39:42.000Z,TRANSPORTASI UMUM DIBENAHI DULU TONG
17843712107918107,2023-01-18T03:45:21.000Z,@teddysuhandi mana berani transparan 😂😂
17898414575665193,2023-01-18T11:53:18.000Z,Duitnya di colongin sama pejabat .. najissss cuihhh..
17910532433692434,2023-01-18T12:38:00.000Z,"Kalo jadi diterapkan, kemungkinan jam sibuk kerja tengah malam sampe subuh 😅"
17877330737764493,2023-01-18T15:45:07.000Z,"Percaya ga percaya ini membuka titik baru pengkorupsian, tunggu aja beritanya😂 utang tak terbayar, korupsi yang terdengar"
17951366213398256,2023-01-18T16:25:01.000Z,"Program macam apa ini,"
17979776797801932,2023-01-18T16:42:37.000Z,cie dpt bonus tambahan makin kaya deh ups
17924241524542408,2023-01-18T18:21:00.000Z,"@filuthegraph jangan di bandingin sama Jepang dlu, kalah jauh..."
17887697795772609,2023-01-18T22:00:00.000Z,Aneh2 aja ni gubernur pj..😂😂😂
17987727772769784,2023-01-19T00:15:25.000Z,"ada celah nihh, yg penting cuan boss😂"
17957419754471210,2023-01-19T02:13:25.000Z,"Gampang bener ya nyiksa orang, tinggal bikin peraturan bayar, beres, yang penting dana segar perhari masuk, bancakan baru dah 😂, suka nya kok nyusahin rakyat, ini itu di suruh bayar, aneh"
17981847862745327,2023-01-19T03:36:42.000Z,Pertama di indonesia jln umum dikenakan tarif😂
17909973902627620,2023-01-19T04:36:19.000Z,"Duit hasilnya harian bisa buat beli armada buat transportrasi umum, supaya seimbang antara kebijakan dan pelayanannya. Transportrasi umum kalau bagus dan tepat waktu masyarakat juga seneng naiknya."
17888075837774529,2023-01-19T05:42:53.000Z,brti ga ush bayar pajak?
17929072694630229,2023-01-19T07:06:14.000Z,@filuthegraph pernah ke jepang?
18276440311100544,2023-01-19T20:27:48.000Z,"Udeh liat belun antrian pas naik KRL, busway dan teman2 nya lain kayak apa? Itu dibenerin dulu transportasi umum dibanyakin, jadwal transportasi yang tepat waktu, toilet di halte yang bersih. Ingat populasi manusia yang berangkat sekolah,mahasiswa, pekerja sangat padat dan antreannya kayak sembako panjang mengular. Catatannya jangan sampe uang yang dipungut dikorupsi. Jika ada yang korupsi kebiri, pecut, dan didor 🔥"
18159350581283912,2023-01-19T21:50:30.000Z,"selain mobil, motor d jkt udh ngebludak penggunanya. buat negara mungkin pajak motor lbh banyak pendapatannya dr mobil or bs aj sama. hrsnya penjualan motor/mobil sdh hrs d batasi. gage nga ngaruh.kl bs semua aturan dijalanan motor jg hrs masuk adil jadinya..LRT nga jalan jalan. Busway yang saya pergunakan jg msh blm maksimal"
18240203623154651,2023-01-20T01:59:30.000Z,"Bukan soal nilai fantastisnya sih min,, itu duit mo dgunain buat apaan tujuannya 😂😂 nambh ksmpatan buat korupsi aja,,, lagipula kmana duit hasil masyarakat bayar pajak, masa gunain jalan aja kudu bayar,, ga stuju krna gw orang yg slalu bayar pajak kga pernah telat malahan mah"
18050081644381725,2023-01-20T02:04:20.000Z,"@filuthegraph sbnrnya sih pak ga perlu gratis angkutan umum jg ga mslah pak yg pnting armadanya pak,, sya awalnya pngguna transportasi umum pak, KRL tiap pulang kerja bner2 kacaw, beberapa kali kepala slalu kejedug trs, mo trun harus maki2 orang dl biar ngasi jalan buat lwat turun,, akhrnya pindah haluan ke Transjakarta,, mirip hanya saja msh mendingan tp pak Masya Allah nya jg sya pkir naek TJ bakalan bebas hmbatan pak,, padhal Uda pnya jalur sndr pak tp macettttttt parah (gegara banyak kendaraan pribadi msuk jalur busway) makan waktu jd 2x lipat buat sampe kntor (dan slalu ga kbagian kursi ya) stelah lelah dengan semua akhrnya mutusin buat naek motor aja malah LBH efisien waktu 40% pak,,,"
17949560843440685,2023-01-20T03:36:12.000Z,Tikus tikus pasa ngiler nih cuan cuan
18002754307587530,2023-01-20T05:30:36.000Z,nerapin ERP tp gausah bayar pajak lagi boleh kali. Lumayan looh potongan pajak tiap bulan 😂
17963061122060772,2023-01-20T06:21:14.000Z,"Klo uang nya buat pembangunan sih gpp, hemmm asal jgn buat banyakin istri, banyakin deposit pribadi aje yeee"
18022593571466755,2023-01-20T23:16:22.000Z,"Boleh aja ERP, timbal baliknya kendaraan umum harus GRATIS"
>>>>>>> 3a73120484b4ec0e4033f30dd6a15b12a053fa37
18007774300495687,2023-01-12T07:13:11.000Z,"bener bener republik sulap, dari gak ada hingga di ada ada dari yang ada sampai tiadaaaa... bimsalabim abrakadabra"
17899177805724381,2023-01-12T08:33:42.000Z,Kita warga indonesia ? Bayar pajak lagi gak nih ?
18337840561017558,2023-01-12T08:44:43.000Z,"@el_zhar_56 lah faktanya emg anis yg mengusulkan,kok dibilang jelekin.otak lu dmn🤣🤣 terus gw harus bohong gitu biar lu seneng...emgnya gw pacar lu wkkwwkwkwk"
18230787139090250,2023-01-12T08:46:02.000Z,"@el_zhar_56  mata lu msh sehat,otak lu jg?  Baca. https://www.google.com/amp/s/metro.tempo.co/amp/1678021/raperda-anies-baswedan-soal-jalan-berbayar-kendaraan-listrik-bakal-dikenakan-tarif-erp-kecuali-sepeda"
18312679765072180,2023-01-12T08:47:35.000Z,"@el_zhar_56  sebelum lengser anis mengusulkan dan menyetujui🤣 apa gw harus jadi penipu kaya lu,biar org2 hepi? Sori wlwkkwkwkwkw lu lebih seneng ditipu emgnya? 🤣🤣🤣"
18025471015459586,2023-01-12T08:51:01.000Z,@angdosh FOKUS KE PAK HERU AJA .. berani cabut ERP GAK😂😂😂😂.. celana kenapa di lock gak bisa di tag😂
18001673269577883,2023-01-12T09:37:49.000Z,@sintiawati397 coba merem di tengah jalan
17880260549745693,2023-01-12T09:41:46.000Z,@gabrieladam21 lah tapi molis mau di subsidi apa ga kontra tu kebijakan nanti 😂😂
18336835561037839,2023-01-12T10:01:42.000Z,"Tolak ERP Jakarta.. @dkijakarta @dprddkijakarta kalo sampe disahkan, pada gak mikir apa, situasi lagi sulit, malah menambah beban rakyat.."
17960735564327513,2023-01-12T10:50:28.000Z,@didaprabekty tau perbedaan pribadi dan online gimanahhh??
17989112614686551,2023-01-12T10:50:54.000Z,"Kasian jg ya yang tinggal didaerah situ,mau keluar rumah harus bayar😂"
17949741911292918,2023-01-12T11:01:44.000Z,@randi267 gocar grabcar kena juga klw erp...
17972958421998541,2023-01-12T11:22:57.000Z,@didaprabekty lengkap sudah.. 🙀
18082163368320287,2023-01-12T11:33:25.000Z,Enteee kadang2 ente
18275465044098897,2023-01-12T11:37:30.000Z,"@didaprabekty naik lagi dah tarif nya😂,tp lebih parah lagi yg tinggal di jalannya itu sih (contoh panglima polim),tiap mau keluar rumah harus bayar"
17990544700725124,2023-01-12T13:54:08.000Z,Kita lihat apakah semakin lancar? Atau sebaliknya
17892550274753912,2023-01-12T21:02:16.000Z,"Sederhana pertanyaan saya Pak, bila jalur berbayar apakah dapat memastikan kami pengguna terbebas dari kemacetan?
Jadilah pemimpin/pemerintah yang mengayomi rakyat bukan membebankan rakyat sebagai objek bisnis.
Salam🙏"
18343146682054424,2023-01-12T22:35:46.000Z,Jalan kaki pun harus berbayar biar kas penuh
18202508281227846,2023-01-12T22:54:13.000Z,"""NEGARA TIDAK BOLEH BERBISNIS DENGAN RAKYAT NYA"". Menolak lupa pada yg pernah mengeluarkan statement tsb.🤭😁"
17960905055476010,2023-01-13T00:10:35.000Z,"Ayukk org jkt demo, hidup tambah berat ..cm lewat jalan sj hrs bayar kekk bayar preman resmi."
17962876781277286,2023-01-13T00:31:04.000Z,biar ga macet
17978619259912349,2023-01-13T01:20:04.000Z,Trus maksud lu yg mengeksekusi ga menyetujui gitu hah.?
17940100385581082,2023-01-13T01:21:07.000Z,Yakin itu program usulan dari Anies.? Atau itu emang program mulai dari gubernur2 sebelumnya.? Serius nanya
17976646372829558,2023-01-13T01:55:54.000Z,@el_zhar_56 gak juga. Mau dieksekusi anies pun gue dukung selama itu baik untuk mengurangi kemacetan. Gue gamasalah pemimpin mau dari partai apa asal punya will buat transportasi publik. Kebijakan Anies juga gue dukung soal tarif integrasi 10ribu. Kapan lagi ada gubernur bikin kebijakan kek gitu?
17857800845873707,2023-01-13T02:00:04.000Z,@herman.suroso gue sih gak dukung subsidi motor mobil listrik ya. Sama aja bikin macet. Mending subsidi kereta listrik/bus listrik sih.
17949640964295508,2023-01-13T04:13:21.000Z,"@gabrieladam21 good kalo begitu,, setidaknya adil dlm menilai.. lanjutkan"
17991256984726890,2023-01-13T04:19:17.000Z,perbanyak dulu armada transjakarta
17936991557594701,2023-01-13T04:48:11.000Z,hmmmm tidak terlihat gonggongan buzzerp d sni😂😂😂
17949405737296154,2023-01-13T05:01:09.000Z,@gabrieladam21 pendapat yg baik
18173651623255175,2023-01-13T05:55:53.000Z,Selamat datang di negeri 1000 mavia & 1001 pajak. 😀
17985832444816224,2023-01-13T09:39:07.000Z,"@el_zhar_56 lah si blo on.rencana mmg sejak sutiyoso,akhirnya ga jalan.eh malah anis YG USULIN LAGI DAN MENYETUJUI. lu org kampung mana si? To lol amat ,gini aja nanya. Emg lu to lol?serius nanya. Kayanya wawasan lu rendah bgt.banyak nanya.kampungan bgt."
17977778296803183,2023-01-13T09:52:04.000Z,@angdosh knp disetujui ama anis? Org uda jadi🤣 kalo ga dicabut jg ya uda.siapa suruh disetujuin sama anis.otak ya dmn🤣
17979494002783721,2023-01-13T10:01:18.000Z,"Lah lu sendiri yg bilang yg ngusulin anies tanpa nyebut gub2 sebelumnya, apalagi Sutiyoso kan.. harusnya fair donk tuan pintar"
