userId,createdAt,text,clean_tagging,remove_character,remove_hastag,tokenizing,clean_comment
17901502805717530,2023-01-17T23:54:23.000Z,@nonaras 2024 coming 🔜, 2024 coming 🔜,2024 coming, coming,['coming'],coming
18338719966003155,2023-01-17T23:57:59.000Z,Uangnya masuk kemana?? 😂😂,,Uangnya masuk kemana,Uangnya masuk kemana,"['uang', 'mana']",uang mana
18049191940377482,2023-01-18T00:11:39.000Z,@alfiansyah1201 yang seharian kirim2 packet shopee dan toped gimana ya? Bolak balik bisa abis 1jt+ kali sehari? Apakah nanti wilayah jakarta semua pengirman dihapusin?😂, yang seharian kirim2 packet shopee dan toped gimana ya? Bolak balik bisa abis 1jt+ kali sehari? Apakah nanti wilayah jakarta semua pengirman dihapusin?😂,yang seharian kirim2 packet shopee dan toped gimana ya Bolak balik bisa abis 1jt kali sehari Apakah nanti wilayah jakarta semua pengirman dihapusin,yang seharian kirim packet shopee dan toped gimana ya Bolak balik bisa abis jt kali sehari Apakah nanti wilayah jakarta semua pengirman dihapusin,"['hari', 'kirim', 'packet', 'shopee', 'toped', 'gimana', 'bolak', 'abis', 'hari', 'wilayah', 'jakarta', 'pengirman', 'dihapusin']",hari kirim packet shopee toped gimana bolak abis hari wilayah jakarta pengirman dihapusin
17863925429852456,2023-01-18T00:12:42.000Z,"@afiahnurjanah gaji besar diatas 5jt juga kena pajak 5% pak. 😂 apalagi bisa dipajak, kalo udara bisa kena pajak juga dilakuin"," gaji besar diatas 5jt juga kena pajak 5% pak. 😂 apalagi bisa dipajak, kalo udara bisa kena pajak juga dilakuin",gaji besar diatas 5jt juga kena pajak 5 pak apalagi bisa dipajak kalo udara bisa kena pajak juga dilakuin,gaji besar diatas jt juga kena pajak  pak apalagi bisa dipajak kalo udara bisa kena pajak juga dilakuin,"['gaji', 'atas', 'pajak', 'pajak', 'udara', 'pajak', 'dilakuin']",gaji atas pajak pajak udara pajak dilakuin
17962922468236454,2023-01-18T00:14:51.000Z,"@dindahrah kita blum itung wilayah lain yg dia pasti lewat. Buset, bisa 100rb+/hari kalo bolak balik.🙄"," kita blum itung wilayah lain yg dia pasti lewat. Buset, bisa 100rb+/hari kalo bolak balik.🙄",kita blum itung wilayah lain yg dia pasti lewat Buset bisa 100rb hari kalo bolak balik,kita blum itung wilayah lain yg dia pasti lewat Buset bisa rb hari kalo bolak balik,"['blum', 'itung', 'wilayah', 'buset', 'rb', 'bolak']",blum itung wilayah buset rb bolak
17890971308703767,2023-01-18T00:20:00.000Z,"@filuthegraph ok sih system kayak sg, tapi sayang nya di jakarta fasilitas umum gak madai, beda jauh sama jepang dan sg. Dan hal terpenting, ini bisa jadi alasan tambahan buat org yg dari kemarin maksa ingin WFH.😂"," ok sih system kayak sg, tapi sayang nya di jakarta fasilitas umum gak madai, beda jauh sama jepang dan sg. Dan hal terpenting, ini bisa jadi alasan tambahan buat org yg dari kemarin maksa ingin WFH.😂",ok sih system kayak sg tapi sayang nya di jakarta fasilitas umum gak madai beda jauh sama jepang dan sg Dan hal terpenting ini bisa jadi alasan tambahan buat org yg dari kemarin maksa ingin WFH,ok sih system kayak sg tapi sayang nya di jakarta fasilitas umum gak madai beda jauh sama jepang dan sg Dan hal terpenting ini bisa jadi alasan tambahan buat org yg dari kemarin maksa ingin WFH,"['ok', 'system', 'kayak', 'sg', 'sayang', 'jakarta', 'fasilitas', 'umum', 'gak', 'mada', 'beda', 'jepang', 'sg', 'penting', 'alas', 'tambah', 'kemarin', 'maksa', 'wfh']",ok system kayak sg sayang jakarta fasilitas umum gak mada beda jepang sg penting alas tambah kemarin maksa wfh
17950821086402081,2023-01-18T00:22:19.000Z,Ayo2. Yang dari kemarin ingin WFH mana?,,Ayo2 Yang dari kemarin ingin WFH mana,Ayo Yang dari kemarin ingin WFH mana,"['ayo', 'kemarin', 'wfh']",ayo kemarin wfh
17853386468897481,2023-01-18T00:24:22.000Z,Meras🔥🔥🔥,,Meras,Meras,['ras'],ras
18044669311401839,2023-01-18T00:37:32.000Z,Kedepannya cuman Nafas doang yg gratis di dunia ini 😌,,Kedepannya cuman Nafas doang yg gratis di dunia ini,Kedepannya cuman Nafas doang yg gratis di dunia ini,"['depan', 'nafas', 'doang', 'gratis', 'dunia']",depan nafas doang gratis dunia
18060116815367291,2023-01-18T00:56:40.000Z,Makin gemuk dah😂,,Makin gemuk dah,Makin gemuk dah,['gemuk'],gemuk
17978490802809403,2023-01-18T01:03:09.000Z,"@teddysuhandi untuk bayar utang gubernur DKI kemarin yang suka hambur""kan uang tidak jelas mungkin😂😂"," untuk bayar utang gubernur DKI kemarin yang suka hambur""kan uang tidak jelas mungkin😂😂",untuk bayar utang gubernur DKI kemarin yang suka hambur kan uang tidak jelas mungkin,untuk bayar utang gubernur DKI kemarin yang suka hambur kan uang tidak jelas mungkin,"['bayar', 'utang', 'gubernur', 'dki', 'kemarin', 'suka', 'hambur', 'uang']",bayar utang gubernur dki kemarin suka hambur uang
17887179641715623,2023-01-18T02:17:06.000Z,Trus itu uang nya masuk kemana ?,,Trus itu uang nya masuk kemana,Trus itu uang nya masuk kemana,"['trus', 'uang', 'mana']",trus uang mana
18329208211065772,2023-01-18T03:17:02.000Z,Peres truss sampe kering,,Peres truss sampe kering,Peres truss sampe kering,"['peres', 'truss', 'sampe', 'kering']",peres truss sampe kering
17992420327727652,2023-01-18T03:38:46.000Z,Meledaaaakkkkk,,Meledaaaakkkkk,Meledaaaakkkkk,['meledaaakkk'],meledaaakkk
17970285236088767,2023-01-18T03:39:42.000Z,TRANSPORTASI UMUM DIBENAHI DULU TONG,,TRANSPORTASI UMUM DIBENAHI DULU TONG,TRANSPORTASI UMUM DIBENAHI DULU TONG,"['transportasi', 'umum', 'benah', 'tong']",transportasi umum benah tong
17843712107918107,2023-01-18T03:45:21.000Z,@teddysuhandi mana berani transparan 😂😂, mana berani transparan 😂😂,mana berani transparan,mana berani transparan,"['berani', 'transparan']",berani transparan
17898414575665193,2023-01-18T11:53:18.000Z,Duitnya di colongin sama pejabat .. najissss cuihhh..,,Duitnya di colongin sama pejabat najissss cuihhh,Duitnya di colongin sama pejabat najissss cuihhh,"['duit', 'colongin', 'jabat', 'najisss', 'cuihhh']",duit colongin jabat najisss cuihhh
17910532433692434,2023-01-18T12:38:00.000Z,"Kalo jadi diterapkan, kemungkinan jam sibuk kerja tengah malam sampe subuh 😅",,Kalo jadi diterapkan kemungkinan jam sibuk kerja tengah malam sampe subuh,Kalo jadi diterapkan kemungkinan jam sibuk kerja tengah malam sampe subuh,"['terap', 'jam', 'sibuk', 'tengah', 'malam', 'sampe', 'subuh']",terap jam sibuk tengah malam sampe subuh
17877330737764493,2023-01-18T15:45:07.000Z,"Percaya ga percaya ini membuka titik baru pengkorupsian, tunggu aja beritanya😂 utang tak terbayar, korupsi yang terdengar",,Percaya ga percaya ini membuka titik baru pengkorupsian tunggu aja beritanya utang tak terbayar korupsi yang terdengar,Percaya ga percaya ini membuka titik baru pengkorupsian tunggu aja beritanya utang tak terbayar korupsi yang terdengar,"['percaya', 'percaya', 'buka', 'titik', 'korupsi', 'tunggu', 'aja', 'berita', 'utang', 'bayar', 'korupsi', 'dengar']",percaya percaya buka titik korupsi tunggu aja berita utang bayar korupsi dengar
17951366213398256,2023-01-18T16:25:01.000Z,"Program macam apa ini,",,Program macam apa ini,Program macam apa ini,['program'],program
17979776797801932,2023-01-18T16:42:37.000Z,cie dpt bonus tambahan makin kaya deh ups,,cie dpt bonus tambahan makin kaya deh ups,cie dpt bonus tambahan makin kaya deh ups,"['cie', 'bonus', 'tambah', 'kaya', 'ups']",cie bonus tambah kaya ups
17924241524542408,2023-01-18T18:21:00.000Z,"@filuthegraph jangan di bandingin sama Jepang dlu, kalah jauh..."," jangan di bandingin sama Jepang dlu, kalah jauh...",jangan di bandingin sama Jepang dlu kalah jauh,jangan di bandingin sama Jepang dlu kalah jauh,"['bandingin', 'jepang', 'kalah']",bandingin jepang kalah
17887697795772609,2023-01-18T22:00:00.000Z,Aneh2 aja ni gubernur pj..😂😂😂,,Aneh2 aja ni gubernur pj,Aneh aja ni gubernur pj,"['aneh', 'aja', 'ni', 'gubernur', 'pj']",aneh aja ni gubernur pj
17987727772769784,2023-01-19T00:15:25.000Z,"ada celah nihh, yg penting cuan boss😂",,ada celah nihh yg penting cuan boss,ada celah nihh yg penting cuan boss,"['celah', 'nihh', 'cuan', 'boss']",celah nihh cuan boss
17957419754471210,2023-01-19T02:13:25.000Z,"Gampang bener ya nyiksa orang, tinggal bikin peraturan bayar, beres, yang penting dana segar perhari masuk, bancakan baru dah 😂, suka nya kok nyusahin rakyat, ini itu di suruh bayar, aneh",,Gampang bener ya nyiksa orang tinggal bikin peraturan bayar beres yang penting dana segar perhari masuk bancakan baru dah suka nya kok nyusahin rakyat ini itu di suruh bayar aneh,Gampang bener ya nyiksa orang tinggal bikin peraturan bayar beres yang penting dana segar perhari masuk bancakan baru dah suka nya kok nyusahin rakyat ini itu di suruh bayar aneh,"['gampang', 'bener', 'nyiksa', 'tinggal', 'bikin', 'atur', 'bayar', 'beres', 'dana', 'segar', 'hari', 'bancak', 'suka', 'nyusahin', 'rakyat', 'suruh', 'bayar', 'aneh']",gampang bener nyiksa tinggal bikin atur bayar beres dana segar hari bancak suka nyusahin rakyat suruh bayar aneh
17981847862745327,2023-01-19T03:36:42.000Z,Pertama di indonesia jln umum dikenakan tarif😂,,Pertama di indonesia jln umum dikenakan tarif,Pertama di indonesia jln umum dikenakan tarif,"['indonesia', 'jln', 'umum', 'kena', 'tarif']",indonesia jln umum kena tarif
17909973902627620,2023-01-19T04:36:19.000Z,"Duit hasilnya harian bisa buat beli armada buat transportrasi umum, supaya seimbang antara kebijakan dan pelayanannya. Transportrasi umum kalau bagus dan tepat waktu masyarakat juga seneng naiknya.",,Duit hasilnya harian bisa buat beli armada buat transportrasi umum supaya seimbang antara kebijakan dan pelayanannya Transportrasi umum kalau bagus dan tepat waktu masyarakat juga seneng naiknya,Duit hasilnya harian bisa buat beli armada buat transportrasi umum supaya seimbang antara kebijakan dan pelayanannya Transportrasi umum kalau bagus dan tepat waktu masyarakat juga seneng naiknya,"['duit', 'hasil', 'hari', 'beli', 'armada', 'transportrasi', 'umum', 'imbang', 'bijak', 'layan', 'transportrasi', 'umum', 'bagus', 'waktu', 'masyarakat', 'neng', 'naik']",duit hasil hari beli armada transportrasi umum imbang bijak layan transportrasi umum bagus waktu masyarakat neng naik
17888075837774529,2023-01-19T05:42:53.000Z,brti ga ush bayar pajak?,,brti ga ush bayar pajak,brti ga ush bayar pajak,"['brti', 'ush', 'bayar', 'pajak']",brti ush bayar pajak
17929072694630229,2023-01-19T07:06:14.000Z,@filuthegraph pernah ke jepang?, pernah ke jepang?,pernah ke jepang,pernah ke jepang,['jepang'],jepang
18276440311100544,2023-01-19T20:27:48.000Z,"Udeh liat belun antrian pas naik KRL, busway dan teman2 nya lain kayak apa? Itu dibenerin dulu transportasi umum dibanyakin, jadwal transportasi yang tepat waktu, toilet di halte yang bersih. Ingat populasi manusia yang berangkat sekolah,mahasiswa, pekerja sangat padat dan antreannya kayak sembako panjang mengular. Catatannya jangan sampe uang yang dipungut dikorupsi. Jika ada yang korupsi kebiri, pecut, dan didor 🔥",,Udeh liat belun antrian pas naik KRL busway dan teman2 nya lain kayak apa Itu dibenerin dulu transportasi umum dibanyakin jadwal transportasi yang tepat waktu toilet di halte yang bersih Ingat populasi manusia yang berangkat sekolah mahasiswa pekerja sangat padat dan antreannya kayak sembako panjang mengular Catatannya jangan sampe uang yang dipungut dikorupsi Jika ada yang korupsi kebiri pecut dan didor,Udeh liat belun antrian pas naik KRL busway dan teman nya lain kayak apa Itu dibenerin dulu transportasi umum dibanyakin jadwal transportasi yang tepat waktu toilet di halte yang bersih Ingat populasi manusia yang berangkat sekolah mahasiswa pekerja sangat padat dan antreannya kayak sembako panjang mengular Catatannya jangan sampe uang yang dipungut dikorupsi Jika ada yang korupsi kebiri pecut dan didor,"['udeh', 'liat', 'bun', 'antri', 'pas', 'krl', 'busway', 'teman', 'kayak', 'dibenerin', 'transportasi', 'umum', 'dibanyakin', 'jadwal', 'transportasi', 'waktu', 'toilet', 'halte', 'bersih', 'populasi', 'manusia', 'berangkat', 'sekolah', 'mahasiswa', 'kerja', 'padat', 'antre', 'kayak', 'sembako', 'ular', 'catat', 'sampe', 'uang', 'pungut', 'korupsi', 'korupsi', 'kebiri', 'pecut', 'dor']",udeh liat bun antri pas krl busway teman kayak dibenerin transportasi umum dibanyakin jadwal transportasi waktu toilet halte bersih populasi manusia berangkat sekolah mahasiswa kerja padat antre kayak sembako ular catat sampe uang pungut korupsi korupsi kebiri pecut dor
18159350581283912,2023-01-19T21:50:30.000Z,"selain mobil, motor d jkt udh ngebludak penggunanya. buat negara mungkin pajak motor lbh banyak pendapatannya dr mobil or bs aj sama. hrsnya penjualan motor/mobil sdh hrs d batasi. gage nga ngaruh.kl bs semua aturan dijalanan motor jg hrs masuk adil jadinya..LRT nga jalan jalan. Busway yang saya pergunakan jg msh blm maksimal","selain mobil, motor d jkt udh ngebludak penggunanya. buat negara mungkin pajak motor lbh banyak pendapatannya dr mobil or bs aj sama. hrsnya penjualan motor/mobil sdh hrs d batasi. gage nga ngaruh.kl bs semua aturan dijalanan motor jg hrs masuk adil jadinya..Lnga jalan jalan. Busway yang saya pergunakan jg msh blm maksimal",selain mobil motor d jkt udh ngebludak penggunanya buat negara mungkin pajak motor lbh banyak pendapatannya dr mobil or bs aj sama hrsnya penjualan motor mobil sdh hrs d batasi gage nga ngaruh kl bs semua aturan dijalanan motor jg hrs masuk adil jadinya LRT nga jalan jalan Busway yang saya pergunakan jg msh blm maksimal,selain mobil motor d jkt udh ngebludak penggunanya buat negara mungkin pajak motor lbh banyak pendapatannya dr mobil or bs aj sama hrsnya penjualan motor mobil sdh hrs d batasi gage nga ngaruh kl bs semua aturan dijalanan motor jg hrs masuk adil jadinya LRT nga jalan jalan Busway yang saya pergunakan jg msh blm maksimal,"['mobil', 'motor', 'jkt', 'udh', 'ngebludak', 'guna', 'negara', 'pajak', 'motor', 'dapat', 'mobil', 'or', 'aj', 'hrsnya', 'jual', 'motor', 'mobil', 'hrs', 'batas', 'gage', 'nga', 'ngaruh', 'atur', 'jalan', 'motor', 'hrs', 'adil', 'lrt', 'nga', 'jalan', 'jalan', 'busway', 'guna', 'msh', 'blm', 'maksimal']",mobil motor jkt udh ngebludak guna negara pajak motor dapat mobil or aj hrsnya jual motor mobil hrs batas gage nga ngaruh atur jalan motor hrs adil lrt nga jalan jalan busway guna msh blm maksimal
18240203623154651,2023-01-20T01:59:30.000Z,"Bukan soal nilai fantastisnya sih min,, itu duit mo dgunain buat apaan tujuannya 😂😂 nambh ksmpatan buat korupsi aja,,, lagipula kmana duit hasil masyarakat bayar pajak, masa gunain jalan aja kudu bayar,, ga stuju krna gw orang yg slalu bayar pajak kga pernah telat malahan mah",,Bukan soal nilai fantastisnya sih min itu duit mo dgunain buat apaan tujuannya nambh ksmpatan buat korupsi aja lagipula kmana duit hasil masyarakat bayar pajak masa gunain jalan aja kudu bayar ga stuju krna gw orang yg slalu bayar pajak kga pernah telat malahan mah,Bukan soal nilai fantastisnya sih min itu duit mo dgunain buat apaan tujuannya nambh ksmpatan buat korupsi aja lagipula kmana duit hasil masyarakat bayar pajak masa gunain jalan aja kudu bayar ga stuju krna gw orang yg slalu bayar pajak kga pernah telat malahan mah,"['nilai', 'fantastis', 'min', 'duit', 'mo', 'dgunain', 'tuju', 'nambh', 'ksmpatan', 'korupsi', 'aja', 'lagipula', 'kmana', 'duit', 'hasil', 'masyarakat', 'bayar', 'pajak', 'gunain', 'jalan', 'aja', 'kudu', 'bayar', 'stuju', 'krna', 'slalu', 'bayar', 'pajak', 'kga', 'telat']",nilai fantastis min duit mo dgunain tuju nambh ksmpatan korupsi aja lagipula kmana duit hasil masyarakat bayar pajak gunain jalan aja kudu bayar stuju krna slalu bayar pajak kga telat
18050081644381725,2023-01-20T02:04:20.000Z,"@filuthegraph sbnrnya sih pak ga perlu gratis angkutan umum jg ga mslah pak yg pnting armadanya pak,, sya awalnya pngguna transportasi umum pak, KRL tiap pulang kerja bner2 kacaw, beberapa kali kepala slalu kejedug trs, mo trun harus maki2 orang dl biar ngasi jalan buat lwat turun,, akhrnya pindah haluan ke Transjakarta,, mirip hanya saja msh mendingan tp pak Masya Allah nya jg sya pkir naek TJ bakalan bebas hmbatan pak,, padhal Uda pnya jalur sndr pak tp macettttttt parah (gegara banyak kendaraan pribadi msuk jalur busway) makan waktu jd 2x lipat buat sampe kntor (dan slalu ga kbagian kursi ya) stelah lelah dengan semua akhrnya mutusin buat naek motor aja malah LBH efisien waktu 40% pak,,,"," sbnrnya sih pak ga perlu gratis angkutan umum jg ga mslah pak yg pnting armadanya pak,, sya awalnya pngguna transportasi umum pak, KRL tiap pulang kerja bner2 kacaw, beberapa kali kepala slalu kejedug trs, mo trun harus maki2 orang dl biar ngasi jalan buat lwat turun,, akhrnya pindah haluan ke Transjakarta,, mirip hanya saja msh mendingan tp pak Masya Allah nya jg sya pkir naek TJ bakalan bebas hmbatan pak,, padhal Uda pnya jalur sndr pak tp macettttttt parah (gegara banyak kendaraan pribadi msuk jalur busway) makan waktu jd 2x lipat buat sampe kntor (dan slalu ga kbagian kursi ya) stelah lelah dengan semua akhrnya mutusin buat naek motor aja malah LBH efisien waktu 40% pak,,,",sbnrnya sih pak ga perlu gratis angkutan umum jg ga mslah pak yg pnting armadanya pak sya awalnya pngguna transportasi umum pak KRL tiap pulang kerja bner2 kacaw beberapa kali kepala slalu kejedug trs mo trun harus maki2 orang dl biar ngasi jalan buat lwat turun akhrnya pindah haluan ke Transjakarta mirip hanya saja msh mendingan tp pak Masya Allah nya jg sya pkir naek TJ bakalan bebas hmbatan pak padhal Uda pnya jalur sndr pak tp macettttttt parah gegara banyak kendaraan pribadi msuk jalur busway makan waktu jd 2x lipat buat sampe kntor dan slalu ga kbagian kursi ya stelah lelah dengan semua akhrnya mutusin buat naek motor aja malah LBH efisien waktu 40 pak,sbnrnya sih pak ga perlu gratis angkutan umum jg ga mslah pak yg pnting armadanya pak sya awalnya pngguna transportasi umum pak KRL tiap pulang kerja bner kacaw beberapa kali kepala slalu kejedug trs mo trun harus maki orang dl biar ngasi jalan buat lwat turun akhrnya pindah haluan ke Transjakarta mirip hanya saja msh mendingan tp pak Masya Allah nya jg sya pkir naek TJ bakalan bebas hmbatan pak padhal Uda pnya jalur sndr pak tp macettttttt parah gegara banyak kendaraan pribadi msuk jalur busway makan waktu jd x lipat buat sampe kntor dan slalu ga kbagian kursi ya stelah lelah dengan semua akhrnya mutusin buat naek motor aja malah LBH efisien waktu  pak,"['sbnrnya', 'gratis', 'angkut', 'umum', 'mslah', 'pnting', 'armada', 'sya', 'pngguna', 'transportasi', 'umum', 'krl', 'pulang', 'bner', 'kacaw', 'kepala', 'slalu', 'kejedug', 'mo', 'trun', 'maki', 'dl', 'biar', 'ngasi', 'jalan', 'lwat', 'turun', 'akhrnya', 'pindah', 'haluan', 'transjakarta', 'msh', 'mending', 'tp', 'masya', 'allah', 'sya', 'pkir', 'naek', 'tj', 'bebas', 'hmbatan', 'padhal', 'uda', 'pnya', 'jalur', 'sndr', 'tp', 'macettt', 'parah', 'gegara', 'kendara', 'pribadi', 'msuk', 'jalur', 'busway', 'makan', 'waktu', 'lipat', 'sampe', 'kntor', 'slalu', 'kbagian', 'kursi', 'stelah', 'lelah', 'akhrnya', 'mutusin', 'naek', 'motor', 'aja', 'efisien', 'waktu']",sbnrnya gratis angkut umum mslah pnting armada sya pngguna transportasi umum krl pulang bner kacaw kepala slalu kejedug mo trun maki dl biar ngasi jalan lwat turun akhrnya pindah haluan transjakarta msh mending tp masya allah sya pkir naek tj bebas hmbatan padhal uda pnya jalur sndr tp macettt parah gegara kendara pribadi msuk jalur busway makan waktu lipat sampe kntor slalu kbagian kursi stelah lelah akhrnya mutusin naek motor aja efisien waktu
17949560843440685,2023-01-20T03:36:12.000Z,Tikus tikus pasa ngiler nih cuan cuan,,Tikus tikus pasa ngiler nih cuan cuan,Tikus tikus pasa ngiler nih cuan cuan,"['tikus', 'tikus', 'pasa', 'ngiler', 'cuan', 'cuan']",tikus tikus pasa ngiler cuan cuan
18002754307587530,2023-01-20T05:30:36.000Z,nerapin ERP tp gausah bayar pajak lagi boleh kali. Lumayan looh potongan pajak tiap bulan 😂,,nerapin ERP tp gausah bayar pajak lagi boleh kali Lumayan looh potongan pajak tiap bulan,nerapin ERP tp gausah bayar pajak lagi boleh kali Lumayan looh potongan pajak tiap bulan,"['nerapin', 'erp', 'tp', 'gausah', 'bayar', 'pajak', 'lumayan', 'looh', 'potong', 'pajak']",nerapin erp tp gausah bayar pajak lumayan looh potong pajak
17963061122060772,2023-01-20T06:21:14.000Z,"Klo uang nya buat pembangunan sih gpp, hemmm asal jgn buat banyakin istri, banyakin deposit pribadi aje yeee",,Klo uang nya buat pembangunan sih gpp hemmm asal jgn buat banyakin istri banyakin deposit pribadi aje yeee,Klo uang nya buat pembangunan sih gpp hemmm asal jgn buat banyakin istri banyakin deposit pribadi aje yeee,"['klo', 'uang', 'bangun', 'hemmm', 'banyakin', 'istri', 'banyakin', 'deposit', 'pribadi', 'aje', 'yeee']",klo uang bangun hemmm banyakin istri banyakin deposit pribadi aje yeee
18022593571466755,2023-01-20T23:16:22.000Z,"Boleh aja ERP, timbal baliknya kendaraan umum harus GRATIS",,Boleh aja ERP timbal baliknya kendaraan umum harus GRATIS,Boleh aja ERP timbal baliknya kendaraan umum harus GRATIS,"['aja', 'erp', 'timbal', 'balik', 'kendara', 'umum', 'gratis']",aja erp timbal balik kendara umum gratis
17996250187565372,2023-01-10T04:39:13.000Z,Gila bangun nya pake duit rakyat rakyat juga yg harus.bayar,,Gila bangun nya pake duit rakyat rakyat juga yg harus bayar,Gila bangun nya pake duit rakyat rakyat juga yg harus bayar,"['gila', 'bangun', 'pake', 'duit', 'rakyat', 'rakyat', 'bayar']",gila bangun pake duit rakyat rakyat bayar
18334664074013294,2023-01-10T04:44:55.000Z,Kan udah bayar pakai pajak ..,,Kan udah bayar pakai pajak,Kan udah bayar pakai pajak,"['udah', 'bayar', 'pakai', 'pajak']",udah bayar pakai pajak
17902608830706027,2023-01-10T04:45:56.000Z,@ferdinanongebelle tpi kan buat rakyat juga nanti duitnya, tpi kan buat rakyat juga nanti duitnya,tpi kan buat rakyat juga nanti duitnya,tpi kan buat rakyat juga nanti duitnya,"['tpi', 'rakyat', 'duit']",tpi rakyat duit
17973442124004419,2023-01-10T04:52:19.000Z,"Lama2 jadi warga ga punya hak apa2 , jalan aja bayar ygy 🥳",,Lama2 jadi warga ga punya hak apa2 jalan aja bayar ygy,Lama jadi warga ga punya hak apa jalan aja bayar ygy,"['warga', 'hak', 'jalan', 'aja', 'bayar', 'ygy']",warga hak jalan aja bayar ygy
18023809915460374,2023-01-10T05:02:05.000Z,Kalo gitu pajak ilangin aja,,Kalo gitu pajak ilangin aja,Kalo gitu pajak ilangin aja,"['gitu', 'pajak', 'ilangin', 'aja']",gitu pajak ilangin aja
17966035417989520,2023-01-10T05:14:51.000Z,"Jangan begitulah, itu jalan2 besar sdh dibangun oleh nenek moyang pendahulu kita, dirawat jg sdh dgn dana dr pajak, mbok ya ga usah bayar.. ini bisa jd preseden bisa diikuti kota2 besar lainya, bisa2 setiap masuk kota kabupaten propinsi harus selalu bayar..",,Jangan begitulah itu jalan2 besar sdh dibangun oleh nenek moyang pendahulu kita dirawat jg sdh dgn dana dr pajak mbok ya ga usah bayar ini bisa jd preseden bisa diikuti kota2 besar lainya bisa2 setiap masuk kota kabupaten propinsi harus selalu bayar,Jangan begitulah itu jalan besar sdh dibangun oleh nenek moyang pendahulu kita dirawat jg sdh dgn dana dr pajak mbok ya ga usah bayar ini bisa jd preseden bisa diikuti kota besar lainya bisa setiap masuk kota kabupaten propinsi harus selalu bayar,"['jalan', 'bangun', 'nenek', 'moyang', 'dahulu', 'rawat', 'dana', 'pajak', 'mbok', 'bayar', 'preseden', 'ikut', 'kota', 'lai', 'kota', 'kabupaten', 'propinsi', 'bayar']",jalan bangun nenek moyang dahulu rawat dana pajak mbok bayar preseden ikut kota lai kota kabupaten propinsi bayar
17884748255783695,2023-01-10T05:20:04.000Z,@dnta.arya yang ada di korupsi atas nama rakyat...,.arya yang ada di korupsi atas nama rakyat...,arya yang ada di korupsi atas nama rakyat,arya yang ada di korupsi atas nama rakyat,"['arya', 'korupsi', 'nama', 'rakyat']",arya korupsi nama rakyat
18123198739288915,2023-01-10T05:20:10.000Z,Nek sepedaa ajaa,,Nek sepedaa ajaa,Nek sepedaa ajaa,"['nek', 'sepedaa', 'ajaa']",nek sepedaa ajaa
17900717138653549,2023-01-10T05:43:45.000Z,Astaghfirullah,,Astaghfirullah,Astaghfirullah,['astaghfirullah'],astaghfirullah
17856119678889485,2023-01-10T05:44:03.000Z,Lewat jln aj bayar ??,,Lewat jln aj bayar,Lewat jln aj bayar,"['jln', 'aj', 'bayar']",jln aj bayar
18146052493303018,2023-01-10T05:49:00.000Z,Parah kali ya,,Parah kali ya,Parah kali ya,['parah'],parah
18172442548255498,2023-01-10T05:56:18.000Z,Terus fungsi nya bayar pajak apa?,,Terus fungsi nya bayar pajak apa,Terus fungsi nya bayar pajak apa,"['fungsi', 'bayar', 'pajak']",fungsi bayar pajak
18020635924470166,2023-01-10T06:00:27.000Z,Oiya kedepannya pemerintah mungkin sudah menyiapkan rencana setiap warga yg menghirup oksigen akan di kenakan pajak juga... Semboyan nya adalah dari rakyat oleh rakyat untuk koruptor,,Oiya kedepannya pemerintah mungkin sudah menyiapkan rencana setiap warga yg menghirup oksigen akan di kenakan pajak juga Semboyan nya adalah dari rakyat oleh rakyat untuk koruptor,Oiya kedepannya pemerintah mungkin sudah menyiapkan rencana setiap warga yg menghirup oksigen akan di kenakan pajak juga Semboyan nya adalah dari rakyat oleh rakyat untuk koruptor,"['oiya', 'depan', 'perintah', 'rencana', 'warga', 'hirup', 'oksigen', 'kena', 'pajak', 'semboyan', 'rakyat', 'rakyat', 'koruptor']",oiya depan perintah rencana warga hirup oksigen kena pajak semboyan rakyat rakyat koruptor
17940937466395614,2023-01-10T06:10:56.000Z,Lama2 nafas bayar ygy,,Lama2 nafas bayar ygy,Lama nafas bayar ygy,"['nafas', 'bayar', 'ygy']",nafas bayar ygy
17986086718749192,2023-01-10T06:23:51.000Z,Namanya juga ngumpulin pundi pundi pajak atau retribusi ya gitu sih ...,,Namanya juga ngumpulin pundi pundi pajak atau retribusi ya gitu sih,Namanya juga ngumpulin pundi pundi pajak atau retribusi ya gitu sih,"['nama', 'ngumpulin', 'pundi', 'pundi', 'pajak', 'retribusi', 'gitu']",nama ngumpulin pundi pundi pajak retribusi gitu
17909841101686173,2023-01-10T06:40:16.000Z,Itu jalan dibuat dr pajak rakyat.. Arti ny milik rakyat... Masa rakyat disuruh bayar,,Itu jalan dibuat dr pajak rakyat Arti ny milik rakyat Masa rakyat disuruh bayar,Itu jalan dibuat dr pajak rakyat Arti ny milik rakyat Masa rakyat disuruh bayar,"['jalan', 'pajak', 'rakyat', 'ny', 'milik', 'rakyat', 'rakyat', 'suruh', 'bayar']",jalan pajak rakyat ny milik rakyat rakyat suruh bayar
18324411382069256,2023-01-10T07:03:11.000Z,"jakarta mah 3in1 tiap jalan aja, jd isi mobil ga cuma sopir doang🤣",,jakarta mah 3in1 tiap jalan aja jd isi mobil ga cuma sopir doang,jakarta mah in tiap jalan aja jd isi mobil ga cuma sopir doang,"['jakarta', 'in', 'jalan', 'aja', 'isi', 'mobil', 'sopir', 'doang']",jakarta in jalan aja isi mobil sopir doang
